phrase,id,position,corresponding_text
The Dormouse again took a minute or two to think about it,2152,80704,"The Dormouse again took a minute or two to think about it,"
and then said,2153,80762," and then said,"
“It was a treacle-well,2154,80777," “It was a treacle-well.”

"
“There’s no such thing!” Alice was beginning very angrily,2155,80804,"“There’s no such thing!” Alice was beginning very angrily,"
but the Hatter and the March Hare went “Sh! sh!” and the Dormouse sulkily remarked,2156,80862," but the Hatter and the March Hare went “Sh! sh!” and the Dormouse sulkily remarked,"
“If you can’t be civil,2157,80946," “If you can’t be civil,"
you’d better finish the story for yourself,2158,80970," you’d better finish the story for yourself.”

"
“No,2159,81017,"“No,"
please go on!” Alice said very humbly,2160,81021, please go on!” Alice said very humbly;
“I won’t interrupt again,2161,81060, “I won’t interrupt again.
I dare say there may be one,2162,81086," I dare say there may be one.”

"
“One,2163,81118,"“One,"
indeed!” said the Dormouse indignantly,2164,81123, indeed!” said the Dormouse indignantly.
However,2165,81163," However,"
he consented to go on,2166,81172, he consented to go on.
“And so these three little sisters—they were learning to draw,2167,81195," “And so these three little sisters—they were learning to draw,"
you know—”,2168,81258," you know—”

"
“What did they draw?” said Alice,2169,81271,"“What did they draw?” said Alice,"
quite forgetting her promise,2170,81304," quite forgetting her promise.

"
“Treacle,2171,81336,"“Treacle,"
” said the Dormouse,2172,81345,"” said the Dormouse,"
without considering at all this time,2173,81365," without considering at all this time.

"
“I want a clean cup,2174,81405,"“I want a clean cup,"
” interrupted the Hatter: “let’s all move one place on,2175,81425,"” interrupted the Hatter: “let’s all move one place on.”

"
He moved on as he spoke,2176,81483,"He moved on as he spoke,"
and the Dormouse followed him: the March Hare moved into the Dormouse’s place,2177,81507," and the Dormouse followed him: the March Hare moved into the Dormouse’s place,"
and Alice rather unwillingly took the place of the March Hare,2178,81586, and Alice rather unwillingly took the place of the March Hare.
The Hatter was the only one who got any advantage from the change: and Alice was a good deal worse off than before,2179,81649," The Hatter was the only one who got any advantage from the change: and Alice was a good deal worse off than before,"
as the March Hare had just upset the milk-jug into his plate,2180,81765," as the March Hare had just upset the milk-jug into his plate.

"
Alice did not wish to offend the Dormouse again,2181,81829,"Alice did not wish to offend the Dormouse again,"
so she began very cautiously: “But I don’t understand,2182,81877, so she began very cautiously: “But I don’t understand.
Where did they draw the treacle from?”,2183,81932," Where did they draw the treacle from?”

"
“You can draw water out of a water-well,2184,81973,"“You can draw water out of a water-well,"
” said the Hatter,2185,82013,” said the Hatter;
“so I should think you could draw treacle out of a treacle-well—eh,2186,82031," “so I should think you could draw treacle out of a treacle-well—eh,"
stupid?”,2187,82099," stupid?”

"
“But they were in the well,2188,82110,"“But they were in the well,"
” Alice said to the Dormouse,2189,82137,"” Alice said to the Dormouse,"
not choosing to notice this last remark,2190,82166," not choosing to notice this last remark.

"
“Of course they were,2191,82209,"“Of course they were,"
” said the Dormouse,2192,82230,” said the Dormouse;
“—well in,2193,82250," “—well in.”

"
This answer so confused poor Alice,2194,82264,"This answer so confused poor Alice,"
that she let the Dormouse go on for some time without interrupting it,2195,82299," that she let the Dormouse go on for some time without interrupting it.

"
“They were learning to draw,2196,82372,"“They were learning to draw,"
” the Dormouse went on,2197,82400,"” the Dormouse went on,"
yawning and rubbing its eyes,2198,82423," yawning and rubbing its eyes,"
for it was getting very sleepy,2199,82453, for it was getting very sleepy;
“and they drew all manner of things—everything that begins with an M—”,2200,82485," “and they drew all manner of things—everything that begins with an M—”

"
“Why with an M?” said Alice,2201,82558,"“Why with an M?” said Alice.

"
“Why not?” said the March Hare,2202,82588,"“Why not?” said the March Hare.

"
Alice was silent,2203,82621,"Alice was silent.

"
The Dormouse had closed its eyes by this time,2204,82640,"The Dormouse had closed its eyes by this time,"
and was going off into a doze,2205,82686, and was going off into a doze;
but,2206,82717," but,"
on being pinched by the Hatter,2207,82722," on being pinched by the Hatter,"
it woke up again with a little shriek,2208,82754," it woke up again with a little shriek,"
and went on: “—that begins with an M,2209,82793," and went on: “—that begins with an M,"
such as mouse-traps,2210,82831," such as mouse-traps,"
and the moon,2211,82852," and the moon,"
and memory,2212,82866," and memory,"
and muchness—you know you say things are “much of a muchness”—did you ever see such a thing as a drawing of a muchness?”,2213,82878," and muchness—you know you say things are “much of a muchness”—did you ever see such a thing as a drawing of a muchness?”

"
“Really,2214,83001,"“Really,"
now you ask me,2215,83009," now you ask me,"
” said Alice,2216,83025,"” said Alice,"
very much confused,2217,83038," very much confused,"
“I don’t think—”,2218,83058," “I don’t think—”

"
“Then you shouldn’t talk,2219,83077,"“Then you shouldn’t talk,"
” said the Hatter,2220,83102,"” said the Hatter.

"
This piece of rudeness was more than Alice could bear: she got up in great disgust,2221,83122,"This piece of rudeness was more than Alice could bear: she got up in great disgust,"
and walked off,2222,83205, and walked off;
the Dormouse fell asleep instantly,2223,83221," the Dormouse fell asleep instantly,"
and neither of the others took the least notice of her going,2224,83257," and neither of the others took the least notice of her going,"
though she looked back once or twice,2225,83319," though she looked back once or twice,"
half hoping that they would call after her: the last time she saw them,2226,83357," half hoping that they would call after her: the last time she saw them,"
they were trying to put the Dormouse into the teapot,2227,83429," they were trying to put the Dormouse into the teapot.

"
“At any rate I’ll never go there again!” said Alice as she picked her way through the wood,2228,83485,“At any rate I’ll never go there again!” said Alice as she picked her way through the wood.
“It’s the stupidest tea-party I ever was at in all my life!”,2229,83576," “It’s the stupidest tea-party I ever was at in all my life!”

"
Just as she said this,2230,83639,"Just as she said this,"
she noticed that one of the trees had a door leading right into it,2231,83661, she noticed that one of the trees had a door leading right into it.
“That’s very curious!” she thought,2232,83729, “That’s very curious!” she thought.
“But everything’s curious today,2233,83765, “But everything’s curious today.
I think I may as well go in at once,2234,83798, I think I may as well go in at once.
” And in she went,2235,83835,"” And in she went.

"
Once more she found herself in the long hall,2236,83855,"Once more she found herself in the long hall,"
and close to the little glass table,2237,83900, and close to the little glass table.
“Now,2238,83937," “Now,"
I’ll manage better this time,2239,83943," I’ll manage better this time,"
” she said to herself,2240,83973,"” she said to herself,"
and began by taking the little golden key,2241,83995," and began by taking the little golden key,"
and unlocking the door that led into the garden,2242,84038, and unlocking the door that led into the garden.
Then she went to work nibbling at the mushroom,2243,84087, Then she went to work nibbling at the mushroom (
she had kept a piece of it in her pocket,2244,84136,she had kept a piece of it in her pocket)
till she was about a foot high: then she walked down the little passage: and then—she found herself at last in the beautiful garden,2245,84177," till she was about a foot high: then she walked down the little passage: and then—she found herself at last in the beautiful garden,"
among the bright flower-beds and the cool fountains,2246,84310," among the bright flower-beds and the cool fountains.
"
CHAPTER VIII,2247,84364,"CHAPTER VIII.
"
The Queen’s Croquet-Ground,2248,84378,"The Queen’s Croquet-Ground

"
A large rose-tree stood near the entrance of the garden: the roses growing on it were white,2249,84406,"A large rose-tree stood near the entrance of the garden: the roses growing on it were white,"
but there were three gardeners at it,2250,84498," but there were three gardeners at it,"
busily painting them red,2251,84536, busily painting them red.
Alice thought this a very curious thing,2252,84562," Alice thought this a very curious thing,"
and she went nearer to watch them,2253,84603," and she went nearer to watch them,"
and just as she came up to them she heard one of them say,2254,84638," and just as she came up to them she heard one of them say,"
“Look out now,2255,84697," “Look out now,"
Five! Don’t go splashing paint over me like that!”,2256,84712," Five! Don’t go splashing paint over me like that!”

"
“I couldn’t help it,2257,84765,"“I couldn’t help it,"
” said Five,2258,84785,"” said Five,"
in a sulky tone,2259,84797, in a sulky tone;
“Seven jogged my elbow,2260,84814," “Seven jogged my elbow.”

"
On which Seven looked up and said,2261,84841,"On which Seven looked up and said,"
“That’s right,2262,84875," “That’s right,"
Five! Always lay the blame on others!”,2263,84890," Five! Always lay the blame on others!”

"
“You’d better not talk!” said Five,2264,84931,“You’d better not talk!” said Five.
“I heard the Queen say only yesterday you deserved to be beheaded!”,2265,84966," “I heard the Queen say only yesterday you deserved to be beheaded!”

"
“What for?” said the one who had spoken first,2266,85036,"“What for?” said the one who had spoken first.

"
“That’s none of your business,2267,85084,"“That’s none of your business,"
Two!” said Seven,2268,85114," Two!” said Seven.

"
“Yes,2269,85134,"“Yes,"
it is his business!” said Five,2270,85139," it is his business!” said Five,"
“and I’ll tell him—it was for bringing the cook tulip-roots instead of onions,2271,85171," “and I’ll tell him—it was for bringing the cook tulip-roots instead of onions.”

"
Seven flung down his brush,2272,85253,"Seven flung down his brush,"
and had just begun “Well,2273,85280," and had just begun “Well,"
of all the unjust things—” when his eye chanced to fall upon Alice,2274,85306," of all the unjust things—” when his eye chanced to fall upon Alice,"
as she stood watching them,2275,85374," as she stood watching them,"
and he checked himself suddenly: the others looked round also,2276,85402," and he checked himself suddenly: the others looked round also,"
and all of them bowed low,2277,85465," and all of them bowed low.

"
“Would you tell me,2278,85494,"“Would you tell me,"
” said Alice,2279,85513,"” said Alice,"
a little timidly,2280,85526," a little timidly,"
“why you are painting those roses?”,2281,85544," “why you are painting those roses?”

"
Five and Seven said nothing,2282,85582,"Five and Seven said nothing,"
but looked at Two,2283,85610, but looked at Two.
Two began in a low voice,2284,85629," Two began in a low voice,"
“Why the fact is,2285,85655," “Why the fact is,"
you see,2286,85673," you see,"
Miss,2287,85682," Miss,"
this here ought to have been a red rose-tree,2288,85688," this here ought to have been a red rose-tree,"
and we put a white one in by mistake,2289,85734, and we put a white one in by mistake;
and if the Queen was to find it out,2290,85772," and if the Queen was to find it out,"
we should all have our heads cut off,2291,85809," we should all have our heads cut off,"
you know,2292,85847, you know.
So you see,2293,85857," So you see,"
Miss,2294,85869," Miss,"
we’re doing our best,2295,85875," we’re doing our best,"
afore she comes,2296,85897," afore she comes,"
to—” At this moment Five,2297,85914," to—” At this moment Five,"
who had been anxiously looking across the garden,2298,85940," who had been anxiously looking across the garden,"
called out “The Queen! The Queen!” and the three gardeners instantly threw themselves flat upon their faces,2299,85990, called out “The Queen! The Queen!” and the three gardeners instantly threw themselves flat upon their faces.
There was a sound of many footsteps,2300,86099," There was a sound of many footsteps,"
and Alice looked round,2301,86136," and Alice looked round,"
eager to see the Queen,2302,86160," eager to see the Queen.

"
First came ten soldiers carrying clubs,2303,86186,First came ten soldiers carrying clubs;
these were all shaped like the three gardeners,2304,86225," these were all shaped like the three gardeners,"
oblong and flat,2305,86273," oblong and flat,"
with their hands and feet at the corners: next the ten courtiers,2306,86290, with their hands and feet at the corners: next the ten courtiers;
these were ornamented all over with diamonds,2307,86356," these were ornamented all over with diamonds,"
and walked two and two,2308,86402," and walked two and two,"
as the soldiers did,2309,86426, as the soldiers did.
After these came the royal children,2310,86447, After these came the royal children;
there were ten of them,2311,86484," there were ten of them,"
and the little dears came jumping merrily along hand in hand,2312,86508," and the little dears came jumping merrily along hand in hand,"
in couples: they were all ornamented with hearts,2313,86570, in couples: they were all ornamented with hearts.
Next came the guests,2314,86620," Next came the guests,"
mostly Kings and Queens,2315,86642," mostly Kings and Queens,"
and among them Alice recognised the White Rabbit: it was talking in a hurried nervous manner,2316,86667," and among them Alice recognised the White Rabbit: it was talking in a hurried nervous manner,"
smiling at everything that was said,2317,86761," smiling at everything that was said,"
and went by without noticing her,2318,86798, and went by without noticing her.
Then followed the Knave of Hearts,2319,86832," Then followed the Knave of Hearts,"
carrying the King’s crown on a crimson velvet cushion,2320,86867, carrying the King’s crown on a crimson velvet cushion;
and,2321,86922," and,"
last of all this grand procession,2322,86927," last of all this grand procession,"
came THE KING AND QUEEN OF HEARTS,2323,86962," came THE KING AND QUEEN OF HEARTS.

"
Alice was rather doubtful whether she ought not to lie down on her face like the three gardeners,2324,86999,"Alice was rather doubtful whether she ought not to lie down on her face like the three gardeners,"
but she could not remember ever having heard of such a rule at processions,2325,87096, but she could not remember ever having heard of such a rule at processions;
“and besides,2326,87172," “and besides,"
what would be the use of a procession,2327,87186," what would be the use of a procession,"
” thought she,2328,87225,"” thought she,"
“if people had all to lie down upon their faces,2329,87239," “if people had all to lie down upon their faces,"
so that they couldn’t see it?” So she stood still where she was,2330,87288," so that they couldn’t see it?” So she stood still where she was,"
and waited,2331,87353," and waited.

"
When the procession came opposite to Alice,2332,87367,"When the procession came opposite to Alice,"
they all stopped and looked at her,2333,87410," they all stopped and looked at her,"
and the Queen said severely “Who is this?” She said it to the Knave of Hearts,2334,87446," and the Queen said severely “Who is this?” She said it to the Knave of Hearts,"
who only bowed and smiled in reply,2335,87525," who only bowed and smiled in reply.

"
“Idiot!” said the Queen,2336,87563,"“Idiot!” said the Queen,"
tossing her head impatiently,2337,87587, tossing her head impatiently;
and,2338,87617," and,"
turning to Alice,2339,87622," turning to Alice,"
she went on,2340,87640," she went on,"
“What’s your name,2341,87653," “What’s your name,"
child?”,2342,87672," child?”

"
“My name is Alice,2343,87682,"“My name is Alice,"
so please your Majesty,2344,87700," so please your Majesty,"
” said Alice very politely,2345,87724,” said Alice very politely;
but she added,2346,87751," but she added,"
to herself,2347,87766," to herself,"
“Why,2348,87778," “Why,"
they’re only a pack of cards,2349,87784," they’re only a pack of cards,"
after all,2350,87814, after all.
I needn’t be afraid of them!”,2351,87825," I needn’t be afraid of them!”

"
“And who are these?” said the Queen,2352,87857,"“And who are these?” said the Queen,"
pointing to the three gardeners who were lying round the rose-tree,2353,87893, pointing to the three gardeners who were lying round the rose-tree;
for,2354,87961," for,"
you see,2355,87966," you see,"
as they were lying on their faces,2356,87975," as they were lying on their faces,"
and the pattern on their backs was the same as the rest of the pack,2357,88010," and the pattern on their backs was the same as the rest of the pack,"
she could not tell whether they were gardeners,2358,88079," she could not tell whether they were gardeners,"
or soldiers,2359,88127," or soldiers,"
or courtiers,2360,88140," or courtiers,"
or three of her own children,2361,88154," or three of her own children.

"
“How should I know?” said Alice,2362,88186,"“How should I know?” said Alice,"
surprised at her own courage,2363,88218, surprised at her own courage.
“It’s no business of mine,2364,88248," “It’s no business of mine.”

"
The Queen turned crimson with fury,2365,88278,"The Queen turned crimson with fury,"
and,2366,88313," and,"
after glaring at her for a moment like a wild beast,2367,88318," after glaring at her for a moment like a wild beast,"
screamed “Off with her head! Off—”,2368,88371," screamed “Off with her head! Off—”

"
“Nonsense!” said Alice,2369,88408,"“Nonsense!” said Alice,"
very loudly and decidedly,2370,88431," very loudly and decidedly,"
and the Queen was silent,2371,88458," and the Queen was silent.

"
The King laid his hand upon her arm,2372,88486,"The King laid his hand upon her arm,"
and timidly said “Consider,2373,88522," and timidly said “Consider,"
my dear: she is only a child!”,2374,88550," my dear: she is only a child!”

"
The Queen turned angrily away from him,2375,88583,"The Queen turned angrily away from him,"
and said to the Knave “Turn them over!”,2376,88622," and said to the Knave “Turn them over!”

"
The Knave did so,2377,88664,"The Knave did so,"
very carefully,2378,88681," very carefully,"
with one foot,2379,88697," with one foot.

"
“Get up!” said the Queen,2380,88714,"“Get up!” said the Queen,"
in a shrill,2381,88739," in a shrill,"
loud voice,2382,88752," loud voice,"
and the three gardeners instantly jumped up,2383,88764," and the three gardeners instantly jumped up,"
and began bowing to the King,2384,88809," and began bowing to the King,"
the Queen,2385,88839," the Queen,"
the royal children,2386,88850," the royal children,"
and everybody else,2387,88870," and everybody else.

"
“Leave off that!” screamed the Queen,2388,88892,“Leave off that!” screamed the Queen.
“You make me giddy,2389,88929, “You make me giddy.
” And then,2390,88949,"” And then,"
turning to the rose-tree,2391,88960," turning to the rose-tree,"
she went on,2392,88986," she went on,"
“What have you been doing here?”,2393,88999," “What have you been doing here?”

"
“May it please your Majesty,2394,89034,"“May it please your Majesty,"
” said Two,2395,89062,"” said Two,"
in a very humble tone,2396,89073," in a very humble tone,"
going down on one knee as he spoke,2397,89096," going down on one knee as he spoke,"
“we were trying—”,2398,89132," “we were trying—”

"
“I see!” said the Queen,2399,89152,"“I see!” said the Queen,"
who had meanwhile been examining the roses,2400,89176, who had meanwhile been examining the roses.
“Off with their heads!” and the procession moved on,2401,89220," “Off with their heads!” and the procession moved on,"
three of the soldiers remaining behind to execute the unfortunate gardeners,2402,89273," three of the soldiers remaining behind to execute the unfortunate gardeners,"
who ran to Alice for protection,2403,89350," who ran to Alice for protection.

"
“You shan’t be beheaded!” said Alice,2404,89385,"“You shan’t be beheaded!” said Alice,"
and she put them into a large flower-pot that stood near,2405,89422, and she put them into a large flower-pot that stood near.
The three soldiers wandered about for a minute or two,2406,89480," The three soldiers wandered about for a minute or two,"
looking for them,2407,89535," looking for them,"
and then quietly marched off after the others,2408,89553," and then quietly marched off after the others.

"
“Are their heads off?” shouted the Queen,2409,89602,"“Are their heads off?” shouted the Queen.

"
“Their heads are gone,2410,89645,"“Their heads are gone,"
if it please your Majesty!” the soldiers shouted in reply,2411,89667," if it please your Majesty!” the soldiers shouted in reply.

"
“That’s right!” shouted the Queen,2412,89728,“That’s right!” shouted the Queen.
“Can you play croquet?”,2413,89762," “Can you play croquet?”

"
The soldiers were silent,2414,89788,"The soldiers were silent,"
and looked at Alice,2415,89813," and looked at Alice,"
as the question was evidently meant for her,2416,89834," as the question was evidently meant for her.

"
“Yes!” shouted Alice,2417,89881,"“Yes!” shouted Alice.

"
“Come on,2418,89904,"“Come on,"
then!” roared the Queen,2419,89913," then!” roared the Queen,"
and Alice joined the procession,2420,89938," and Alice joined the procession,"
wondering very much what would happen next,2421,89971," wondering very much what would happen next.

"
“It’s—it’s a very fine day!” said a timid voice at her side,2422,90017,“It’s—it’s a very fine day!” said a timid voice at her side.
She was walking by the White Rabbit,2423,90077," She was walking by the White Rabbit,"
who was peeping anxiously into her face,2424,90114," who was peeping anxiously into her face.

"
“Very,2425,90157,"“Very,"
” said Alice: “—where’s the Duchess?”,2426,90163,"” said Alice: “—where’s the Duchess?”

"
“Hush! Hush!” said the Rabbit in a low,2427,90202,"“Hush! Hush!” said the Rabbit in a low,"
hurried tone,2428,90241, hurried tone.
He looked anxiously over his shoulder as he spoke,2429,90255," He looked anxiously over his shoulder as he spoke,"
and then raised himself upon tiptoe,2430,90306," and then raised himself upon tiptoe,"
put his mouth close to her ear,2431,90343," put his mouth close to her ear,"
and whispered “She’s under sentence of execution,2432,90375," and whispered “She’s under sentence of execution.”

"
“What for?” said Alice,2433,90428,"“What for?” said Alice.

"
“Did you say ‘What a pity!’?” the Rabbit asked,2434,90453,"“Did you say ‘What a pity!’?” the Rabbit asked.

"
“No,2435,90502,"“No,"
I didn’t,2436,90506," I didn’t,"
” said Alice: “I don’t think it’s at all a pity,2437,90516,” said Alice: “I don’t think it’s at all a pity.
I said ‘What for?’”,2438,90564," I said ‘What for?’”

"
“She boxed the Queen’s ears—” the Rabbit began,2439,90586,“She boxed the Queen’s ears—” the Rabbit began.
Alice gave a little scream of laughter,2440,90633, Alice gave a little scream of laughter.
“Oh,2441,90673," “Oh,"
hush!” the Rabbit whispered in a frightened tone,2442,90678, hush!” the Rabbit whispered in a frightened tone.
“The Queen will hear you! You see,2443,90728," “The Queen will hear you! You see,"
she came rather late,2444,90763," she came rather late,"
and the Queen said—”,2445,90785," and the Queen said—”

"
“Get to your places!” shouted the Queen in a voice of thunder,2446,90808,"“Get to your places!” shouted the Queen in a voice of thunder,"
and people began running about in all directions,2447,90870," and people began running about in all directions,"
tumbling up against each other,2448,90920, tumbling up against each other;
however,2449,90952," however,"
they got settled down in a minute or two,2450,90961," they got settled down in a minute or two,"
and the game began,2451,91003, and the game began.
Alice thought she had never seen such a curious croquet-ground in her life,2452,91023, Alice thought she had never seen such a curious croquet-ground in her life;
it was all ridges and furrows,2453,91099, it was all ridges and furrows;
the balls were live hedgehogs,2454,91130," the balls were live hedgehogs,"
the mallets live flamingoes,2455,91161," the mallets live flamingoes,"
and the soldiers had to double themselves up and to stand on their hands and feet,2456,91190," and the soldiers had to double themselves up and to stand on their hands and feet,"
to make the arches,2457,91273," to make the arches.

"
The chief difficulty Alice found at first was in managing her flamingo: she succeeded in getting its body tucked away,2458,91295,"The chief difficulty Alice found at first was in managing her flamingo: she succeeded in getting its body tucked away,"
comfortably enough,2459,91413," comfortably enough,"
under her arm,2460,91433," under her arm,"
with its legs hanging down,2461,91448," with its legs hanging down,"
but generally,2462,91476," but generally,"
just as she had got its neck nicely straightened out,2463,91491," just as she had got its neck nicely straightened out,"
and was going to give the hedgehog a blow with its head,2464,91545," and was going to give the hedgehog a blow with its head,"
it would twist itself round and look up in her face,2465,91602," it would twist itself round and look up in her face,"
with such a puzzled expression that she could not help bursting out laughing: and when she had got its head down,2466,91655," with such a puzzled expression that she could not help bursting out laughing: and when she had got its head down,"
and was going to begin again,2467,91769," and was going to begin again,"
it was very provoking to find that the hedgehog had unrolled itself,2468,91799," it was very provoking to find that the hedgehog had unrolled itself,"
and was in the act of crawling away: besides all this,2469,91868," and was in the act of crawling away: besides all this,"
there was generally a ridge or furrow in the way wherever she wanted to send the hedgehog to,2470,91923," there was generally a ridge or furrow in the way wherever she wanted to send the hedgehog to,"
and,2471,92017," and,"
as the doubled-up soldiers were always getting up and walking off to other parts of the ground,2472,92022," as the doubled-up soldiers were always getting up and walking off to other parts of the ground,"
Alice soon came to the conclusion that it was a very difficult game indeed,2473,92118," Alice soon came to the conclusion that it was a very difficult game indeed.

"
The players all played at once without waiting for turns,2474,92196,"The players all played at once without waiting for turns,"
quarrelling all the while,2475,92253," quarrelling all the while,"
and fighting for the hedgehogs,2476,92280, and fighting for the hedgehogs;
and in a very short time the Queen was in a furious passion,2477,92312," and in a very short time the Queen was in a furious passion,"
and went stamping about,2478,92373," and went stamping about,"
and shouting “Off with his head!” or “Off with her head!” about once in a minute,2479,92398," and shouting “Off with his head!” or “Off with her head!” about once in a minute.

"
Alice began to feel very uneasy: to be sure,2480,92482,"Alice began to feel very uneasy: to be sure,"
she had not as yet had any dispute with the Queen,2481,92526," she had not as yet had any dispute with the Queen,"
but she knew that it might happen any minute,2482,92577," but she knew that it might happen any minute,"
“and then,2483,92623," “and then,"
” thought she,2484,92634,"” thought she,"
“what would become of me? They’re dreadfully fond of beheading people here,2485,92648, “what would become of me? They’re dreadfully fond of beheading people here;
the great wonder is,2486,92724," the great wonder is,"
that there’s any one left alive!”,2487,92745," that there’s any one left alive!”

"
She was looking about for some way of escape,2488,92781,"She was looking about for some way of escape,"
and wondering whether she could get away without being seen,2489,92826," and wondering whether she could get away without being seen,"
when she noticed a curious appearance in the air: it puzzled her very much at first,2490,92887," when she noticed a curious appearance in the air: it puzzled her very much at first,"
but,2491,92972," but,"
after watching it a minute or two,2492,92977," after watching it a minute or two,"
she made it out to be a grin,2493,93012," she made it out to be a grin,"
and she said to herself “It’s the Cheshire Cat: now I shall have somebody to talk to,2494,93042," and she said to herself “It’s the Cheshire Cat: now I shall have somebody to talk to.”

"
“How are you getting on?” said the Cat,2495,93131,"“How are you getting on?” said the Cat,"
as soon as there was mouth enough for it to speak with,2496,93170," as soon as there was mouth enough for it to speak with.

"
Alice waited till the eyes appeared,2497,93228,"Alice waited till the eyes appeared,"
and then nodded,2498,93264, and then nodded.
“It’s no use speaking to it,2499,93281," “It’s no use speaking to it,"
” she thought,2500,93310,"” she thought,"
“till its ears have come,2501,93324," “till its ears have come,"
or at least one of them,2502,93350, or at least one of them.
” In another minute the whole head appeared,2503,93375,"” In another minute the whole head appeared,"
and then Alice put down her flamingo,2504,93419," and then Alice put down her flamingo,"
and began an account of the game,2505,93457," and began an account of the game,"
feeling very glad she had someone to listen to her,2506,93491, feeling very glad she had someone to listen to her.
The Cat seemed to think that there was enough of it now in sight,2507,93543," The Cat seemed to think that there was enough of it now in sight,"
and no more of it appeared,2508,93609," and no more of it appeared.

"
“I don’t think they play at all fairly,2509,93639,"“I don’t think they play at all fairly,"
” Alice began,2510,93678,"” Alice began,"
in rather a complaining tone,2511,93692," in rather a complaining tone,"
“and they all quarrel so dreadfully one can’t hear oneself speak—and they don’t seem to have any rules in particular,2512,93722, “and they all quarrel so dreadfully one can’t hear oneself speak—and they don’t seem to have any rules in particular;
at least,2513,93840," at least,"
if there are,2514,93850," if there are,"
nobody attends to them—and you’ve no idea how confusing it is all the things being alive,2515,93864, nobody attends to them—and you’ve no idea how confusing it is all the things being alive;
for instance,2516,93954," for instance,"
there’s the arch I’ve got to go through next walking about at the other end of the ground—and I should have croqueted the Queen’s hedgehog just now,2517,93968," there’s the arch I’ve got to go through next walking about at the other end of the ground—and I should have croqueted the Queen’s hedgehog just now,"
only it ran away when it saw mine coming!”,2518,94117," only it ran away when it saw mine coming!”

"
“How do you like the Queen?” said the Cat in a low voice,2519,94162,"“How do you like the Queen?” said the Cat in a low voice.

"
“Not at all,2520,94221,"“Not at all,"
” said Alice: “she’s so extremely—” Just then she noticed that the Queen was close behind her,2521,94233,"” said Alice: “she’s so extremely—” Just then she noticed that the Queen was close behind her,"
listening: so she went on,2522,94327," listening: so she went on,"
“—likely to win,2523,94354," “—likely to win,"
that it’s hardly worth while finishing the game,2524,94371," that it’s hardly worth while finishing the game.”

"
The Queen smiled and passed on,2525,94423,"The Queen smiled and passed on.

"
“Who are you talking to?” said the King,2526,94456,"“Who are you talking to?” said the King,"
going up to Alice,2527,94496," going up to Alice,"
and looking at the Cat’s head with great curiosity,2528,94515," and looking at the Cat’s head with great curiosity.

"
“It’s a friend of mine—a Cheshire Cat,2529,94569,"“It’s a friend of mine—a Cheshire Cat,"
” said Alice: “allow me to introduce it,2530,94607,"” said Alice: “allow me to introduce it.”

"
“I don’t like the look of it at all,2531,94650,"“I don’t like the look of it at all,"
” said the King: “however,2532,94686,"” said the King: “however,"
it may kiss my hand if it likes,2533,94712," it may kiss my hand if it likes.”

"
“I’d rather not,2534,94748,"“I’d rather not,"
” the Cat remarked,2535,94764,"” the Cat remarked.

"
“Don’t be impertinent,2536,94785,"“Don’t be impertinent,"
” said the King,2537,94807,"” said the King,"
“and don’t look at me like that!” He got behind Alice as he spoke,2538,94823," “and don’t look at me like that!” He got behind Alice as he spoke.

"
“A cat may look at a king,2539,94892,"“A cat may look at a king,"
” said Alice,2540,94918,” said Alice.
“I’ve read that in some book,2541,94931," “I’ve read that in some book,"
but I don’t remember where,2542,94961," but I don’t remember where.”

"
“Well,2543,94992,"“Well,"
it must be removed,2544,94998," it must be removed,"
” said the King very decidedly,2545,95018,"” said the King very decidedly,"
and he called the Queen,2546,95049," and he called the Queen,"
who was passing at the moment,2547,95074," who was passing at the moment,"
“My dear! I wish you would have this cat removed!”,2548,95105," “My dear! I wish you would have this cat removed!”

"
The Queen had only one way of settling all difficulties,2549,95158,"The Queen had only one way of settling all difficulties,"
great or small,2550,95214, great or small.
“Off with his head!” she said,2551,95230," “Off with his head!” she said,"
without even looking round,2552,95261," without even looking round.

"
“I’ll fetch the executioner myself,2553,95291,"“I’ll fetch the executioner myself,"
” said the King eagerly,2554,95326,"” said the King eagerly,"
and he hurried off,2555,95350," and he hurried off.

"
Alice thought she might as well go back,2556,95372,"Alice thought she might as well go back,"
and see how the game was going on,2557,95412," and see how the game was going on,"
as she heard the Queen’s voice in the distance,2558,95447," as she heard the Queen’s voice in the distance,"
screaming with passion,2559,95495, screaming with passion.
She had already heard her sentence three of the players to be executed for having missed their turns,2560,95519," She had already heard her sentence three of the players to be executed for having missed their turns,"
and she did not like the look of things at all,2561,95621," and she did not like the look of things at all,"
as the game was in such confusion that she never knew whether it was her turn or not,2562,95669, as the game was in such confusion that she never knew whether it was her turn or not.
So she went in search of her hedgehog,2563,95755," So she went in search of her hedgehog.

"
The hedgehog was engaged in a fight with another hedgehog,2564,95796,"The hedgehog was engaged in a fight with another hedgehog,"
which seemed to Alice an excellent opportunity for croqueting one of them with the other: the only difficulty was,2565,95854," which seemed to Alice an excellent opportunity for croqueting one of them with the other: the only difficulty was,"
that her flamingo was gone across to the other side of the garden,2566,95969," that her flamingo was gone across to the other side of the garden,"
where Alice could see it trying in a helpless sort of way to fly up into a tree,2567,96036," where Alice could see it trying in a helpless sort of way to fly up into a tree.

"
