phrase,id,position,corresponding_text
” interrupted the Hatter: “let’s all move one place on,2169,81327,"” interrupted the Hatter: “let’s all move one place on.”

"
He moved on as he spoke,2170,81385,"He moved on as he spoke,"
and the Dormouse followed him: the March Hare moved into the Dormouse’s place,2171,81409," and the Dormouse followed him: the March Hare moved into the Dormouse’s place,"
and Alice rather unwillingly took the place of the March Hare,2172,81488, and Alice rather unwillingly took the place of the March Hare.
The Hatter was the only one who got any advantage from the change: and Alice was a good deal worse off than before,2173,81551," The Hatter was the only one who got any advantage from the change: and Alice was a good deal worse off than before,"
as the March Hare had just upset the milk-jug into his plate,2174,81667," as the March Hare had just upset the milk-jug into his plate.

"
Alice did not wish to offend the Dormouse again,2175,81731,"Alice did not wish to offend the Dormouse again,"
so she began very cautiously: “But I don’t understand,2176,81779, so she began very cautiously: “But I don’t understand.
Where did they draw the treacle from?”,2177,81834," Where did they draw the treacle from?”

"
“You can draw water out of a water-well,2178,81875,"“You can draw water out of a water-well,"
” said the Hatter,2179,81915,” said the Hatter;
“so I should think you could draw treacle out of a treacle-well—eh,2180,81933," “so I should think you could draw treacle out of a treacle-well—eh,"
stupid?”,2181,82001," stupid?”

"
“But they were in the well,2182,82012,"“But they were in the well,"
” Alice said to the Dormouse,2183,82039,"” Alice said to the Dormouse,"
not choosing to notice this last remark,2184,82068," not choosing to notice this last remark.

"
“Of course they were,2185,82111,"“Of course they were,"
” said the Dormouse,2186,82132,” said the Dormouse;
“—well in,2187,82152," “—well in.”

"
This answer so confused poor Alice,2188,82166,"This answer so confused poor Alice,"
that she let the Dormouse go on for some time without interrupting it,2189,82201," that she let the Dormouse go on for some time without interrupting it.

"
“They were learning to draw,2190,82274,"“They were learning to draw,"
” the Dormouse went on,2191,82302,"” the Dormouse went on,"
yawning and rubbing its eyes,2192,82325," yawning and rubbing its eyes,"
for it was getting very sleepy,2193,82355, for it was getting very sleepy;
“and they drew all manner of things—everything that begins with an M—”,2194,82387," “and they drew all manner of things—everything that begins with an M—”

"
“Why with an M?” said Alice,2195,82460,"“Why with an M?” said Alice.

"
“Why not?” said the March Hare,2196,82490,"“Why not?” said the March Hare.

"
Alice was silent,2197,82523,"Alice was silent.

"
The Dormouse had closed its eyes by this time,2198,82542,"The Dormouse had closed its eyes by this time,"
and was going off into a doze,2199,82588, and was going off into a doze;
but,2200,82619," but,"
on being pinched by the Hatter,2201,82624," on being pinched by the Hatter,"
it woke up again with a little shriek,2202,82656," it woke up again with a little shriek,"
and went on: “—that begins with an M,2203,82695," and went on: “—that begins with an M,"
such as mouse-traps,2204,82733," such as mouse-traps,"
and the moon,2205,82754," and the moon,"
and memory,2206,82768," and memory,"
and muchness—you know you say things are “much of a muchness”—did you ever see such a thing as a drawing of a muchness?”,2207,82780," and muchness—you know you say things are “much of a muchness”—did you ever see such a thing as a drawing of a muchness?”

"
“Really,2208,82903,"“Really,"
now you ask me,2209,82911," now you ask me,"
” said Alice,2210,82927,"” said Alice,"
very much confused,2211,82940," very much confused,"
“I don’t think—”,2212,82960," “I don’t think—”

"
“Then you shouldn’t talk,2213,82979,"“Then you shouldn’t talk,"
” said the Hatter,2214,83004,"” said the Hatter.

"
This piece of rudeness was more than Alice could bear: she got up in great disgust,2215,83024,"This piece of rudeness was more than Alice could bear: she got up in great disgust,"
and walked off,2216,83107, and walked off;
the Dormouse fell asleep instantly,2217,83123," the Dormouse fell asleep instantly,"
and neither of the others took the least notice of her going,2218,83159," and neither of the others took the least notice of her going,"
though she looked back once or twice,2219,83221," though she looked back once or twice,"
half hoping that they would call after her: the last time she saw them,2220,83259," half hoping that they would call after her: the last time she saw them,"
they were trying to put the Dormouse into the teapot,2221,83331," they were trying to put the Dormouse into the teapot.

"
“At any rate I’ll never go there again!” said Alice as she picked her way through the wood,2222,83387,“At any rate I’ll never go there again!” said Alice as she picked her way through the wood.
“It’s the stupidest tea-party I ever was at in all my life!”,2223,83478," “It’s the stupidest tea-party I ever was at in all my life!”

"
Just as she said this,2224,83541,"Just as she said this,"
she noticed that one of the trees had a door leading right into it,2225,83563, she noticed that one of the trees had a door leading right into it.
“That’s very curious!” she thought,2226,83631, “That’s very curious!” she thought.
“But everything’s curious today,2227,83667, “But everything’s curious today.
I think I may as well go in at once,2228,83700, I think I may as well go in at once.
” And in she went,2229,83737,"” And in she went.

"
Once more she found herself in the long hall,2230,83757,"Once more she found herself in the long hall,"
and close to the little glass table,2231,83802, and close to the little glass table.
“Now,2232,83839," “Now,"
I’ll manage better this time,2233,83845," I’ll manage better this time,"
” she said to herself,2234,83875,"” she said to herself,"
and began by taking the little golden key,2235,83897," and began by taking the little golden key,"
and unlocking the door that led into the garden,2236,83940, and unlocking the door that led into the garden.
Then she went to work nibbling at the mushroom,2237,83989, Then she went to work nibbling at the mushroom (
she had kept a piece of it in her pocket,2238,84038,she had kept a piece of it in her pocket)
till she was about a foot high: then she walked down the little passage: and then—she found herself at last in the beautiful garden,2239,84079," till she was about a foot high: then she walked down the little passage: and then—she found herself at last in the beautiful garden,"
among the bright flower-beds and the cool fountains,2240,84212," among the bright flower-beds and the cool fountains.
"
CHAPTER VIII,2241,84266,"CHAPTER VIII.
"
The Queen’s Croquet-Ground,2242,84280,"The Queen’s Croquet-Ground

"
A large rose-tree stood near the entrance of the garden: the roses growing on it were white,2243,84308,"A large rose-tree stood near the entrance of the garden: the roses growing on it were white,"
but there were three gardeners at it,2244,84400," but there were three gardeners at it,"
busily painting them red,2245,84438, busily painting them red.
Alice thought this a very curious thing,2246,84464," Alice thought this a very curious thing,"
and she went nearer to watch them,2247,84505," and she went nearer to watch them,"
and just as she came up to them she heard one of them say,2248,84540," and just as she came up to them she heard one of them say,"
“Look out now,2249,84599," “Look out now,"
Five! Don’t go splashing paint over me like that!”,2250,84614," Five! Don’t go splashing paint over me like that!”

"
“I couldn’t help it,2251,84667,"“I couldn’t help it,"
” said Five,2252,84687,"” said Five,"
in a sulky tone,2253,84699, in a sulky tone;
“Seven jogged my elbow,2254,84716," “Seven jogged my elbow.”

"
On which Seven looked up and said,2255,84743,"On which Seven looked up and said,"
“That’s right,2256,84777," “That’s right,"
Five! Always lay the blame on others!”,2257,84792," Five! Always lay the blame on others!”

"
“You’d better not talk!” said Five,2258,84833,“You’d better not talk!” said Five.
“I heard the Queen say only yesterday you deserved to be beheaded!”,2259,84868," “I heard the Queen say only yesterday you deserved to be beheaded!”

"
“What for?” said the one who had spoken first,2260,84938,"“What for?” said the one who had spoken first.

"
“That’s none of your business,2261,84986,"“That’s none of your business,"
Two!” said Seven,2262,85016," Two!” said Seven.

"
“Yes,2263,85036,"“Yes,"
it is his business!” said Five,2264,85041," it is his business!” said Five,"
“and I’ll tell him—it was for bringing the cook tulip-roots instead of onions,2265,85073," “and I’ll tell him—it was for bringing the cook tulip-roots instead of onions.”

"
Seven flung down his brush,2266,85155,"Seven flung down his brush,"
and had just begun “Well,2267,85182," and had just begun “Well,"
of all the unjust things—” when his eye chanced to fall upon Alice,2268,85208," of all the unjust things—” when his eye chanced to fall upon Alice,"
as she stood watching them,2269,85276," as she stood watching them,"
and he checked himself suddenly: the others looked round also,2270,85304," and he checked himself suddenly: the others looked round also,"
and all of them bowed low,2271,85367," and all of them bowed low.

"
“Would you tell me,2272,85396,"“Would you tell me,"
” said Alice,2273,85415,"” said Alice,"
a little timidly,2274,85428," a little timidly,"
“why you are painting those roses?”,2275,85446," “why you are painting those roses?”

"
Five and Seven said nothing,2276,85484,"Five and Seven said nothing,"
but looked at Two,2277,85512, but looked at Two.
Two began in a low voice,2278,85531," Two began in a low voice,"
“Why the fact is,2279,85557," “Why the fact is,"
you see,2280,85575," you see,"
Miss,2281,85584," Miss,"
this here ought to have been a red rose-tree,2282,85590," this here ought to have been a red rose-tree,"
and we put a white one in by mistake,2283,85636, and we put a white one in by mistake;
and if the Queen was to find it out,2284,85674," and if the Queen was to find it out,"
we should all have our heads cut off,2285,85711," we should all have our heads cut off,"
you know,2286,85749, you know.
So you see,2287,85759," So you see,"
Miss,2288,85771," Miss,"
we’re doing our best,2289,85777," we’re doing our best,"
afore she comes,2290,85799," afore she comes,"
to—” At this moment Five,2291,85816," to—” At this moment Five,"
who had been anxiously looking across the garden,2292,85842," who had been anxiously looking across the garden,"
called out “The Queen! The Queen!” and the three gardeners instantly threw themselves flat upon their faces,2293,85892, called out “The Queen! The Queen!” and the three gardeners instantly threw themselves flat upon their faces.
There was a sound of many footsteps,2294,86001," There was a sound of many footsteps,"
and Alice looked round,2295,86038," and Alice looked round,"
eager to see the Queen,2296,86062," eager to see the Queen.

"
First came ten soldiers carrying clubs,2297,86088,First came ten soldiers carrying clubs;
these were all shaped like the three gardeners,2298,86127," these were all shaped like the three gardeners,"
oblong and flat,2299,86175," oblong and flat,"
with their hands and feet at the corners: next the ten courtiers,2300,86192, with their hands and feet at the corners: next the ten courtiers;
these were ornamented all over with diamonds,2301,86258," these were ornamented all over with diamonds,"
and walked two and two,2302,86304," and walked two and two,"
as the soldiers did,2303,86328, as the soldiers did.
After these came the royal children,2304,86349, After these came the royal children;
there were ten of them,2305,86386," there were ten of them,"
and the little dears came jumping merrily along hand in hand,2306,86410," and the little dears came jumping merrily along hand in hand,"
in couples: they were all ornamented with hearts,2307,86472, in couples: they were all ornamented with hearts.
Next came the guests,2308,86522," Next came the guests,"
mostly Kings and Queens,2309,86544," mostly Kings and Queens,"
and among them Alice recognised the White Rabbit: it was talking in a hurried nervous manner,2310,86569," and among them Alice recognised the White Rabbit: it was talking in a hurried nervous manner,"
smiling at everything that was said,2311,86663," smiling at everything that was said,"
and went by without noticing her,2312,86700, and went by without noticing her.
Then followed the Knave of Hearts,2313,86734," Then followed the Knave of Hearts,"
carrying the King’s crown on a crimson velvet cushion,2314,86769, carrying the King’s crown on a crimson velvet cushion;
and,2315,86824," and,"
last of all this grand procession,2316,86829," last of all this grand procession,"
came THE KING AND QUEEN OF HEARTS,2317,86864," came THE KING AND QUEEN OF HEARTS.

"
Alice was rather doubtful whether she ought not to lie down on her face like the three gardeners,2318,86901,"Alice was rather doubtful whether she ought not to lie down on her face like the three gardeners,"
but she could not remember ever having heard of such a rule at processions,2319,86998, but she could not remember ever having heard of such a rule at processions;
“and besides,2320,87074," “and besides,"
what would be the use of a procession,2321,87088," what would be the use of a procession,"
” thought she,2322,87127,"” thought she,"
“if people had all to lie down upon their faces,2323,87141," “if people had all to lie down upon their faces,"
so that they couldn’t see it?” So she stood still where she was,2324,87190," so that they couldn’t see it?” So she stood still where she was,"
and waited,2325,87255," and waited.

"
When the procession came opposite to Alice,2326,87269,"When the procession came opposite to Alice,"
they all stopped and looked at her,2327,87312," they all stopped and looked at her,"
and the Queen said severely “Who is this?” She said it to the Knave of Hearts,2328,87348," and the Queen said severely “Who is this?” She said it to the Knave of Hearts,"
who only bowed and smiled in reply,2329,87427," who only bowed and smiled in reply.

"
“Idiot!” said the Queen,2330,87465,"“Idiot!” said the Queen,"
tossing her head impatiently,2331,87489, tossing her head impatiently;
and,2332,87519," and,"
turning to Alice,2333,87524," turning to Alice,"
she went on,2334,87542," she went on,"
“What’s your name,2335,87555," “What’s your name,"
child?”,2336,87574," child?”

"
“My name is Alice,2337,87584,"“My name is Alice,"
so please your Majesty,2338,87602," so please your Majesty,"
” said Alice very politely,2339,87626,” said Alice very politely;
but she added,2340,87653," but she added,"
to herself,2341,87668," to herself,"
“Why,2342,87680," “Why,"
they’re only a pack of cards,2343,87686," they’re only a pack of cards,"
after all,2344,87716, after all.
I needn’t be afraid of them!”,2345,87727," I needn’t be afraid of them!”

"
“And who are these?” said the Queen,2346,87759,"“And who are these?” said the Queen,"
pointing to the three gardeners who were lying round the rose-tree,2347,87795, pointing to the three gardeners who were lying round the rose-tree;
for,2348,87863," for,"
you see,2349,87868," you see,"
as they were lying on their faces,2350,87877," as they were lying on their faces,"
and the pattern on their backs was the same as the rest of the pack,2351,87912," and the pattern on their backs was the same as the rest of the pack,"
she could not tell whether they were gardeners,2352,87981," she could not tell whether they were gardeners,"
or soldiers,2353,88029," or soldiers,"
or courtiers,2354,88042," or courtiers,"
or three of her own children,2355,88056," or three of her own children.

"
“How should I know?” said Alice,2356,88088,"“How should I know?” said Alice,"
surprised at her own courage,2357,88120, surprised at her own courage.
“It’s no business of mine,2358,88150," “It’s no business of mine.”

"
The Queen turned crimson with fury,2359,88180,"The Queen turned crimson with fury,"
and,2360,88215," and,"
after glaring at her for a moment like a wild beast,2361,88220," after glaring at her for a moment like a wild beast,"
screamed “Off with her head! Off—”,2362,88273," screamed “Off with her head! Off—”

"
“Nonsense!” said Alice,2363,88310,"“Nonsense!” said Alice,"
very loudly and decidedly,2364,88333," very loudly and decidedly,"
and the Queen was silent,2365,88360," and the Queen was silent.

"
The King laid his hand upon her arm,2366,88388,"The King laid his hand upon her arm,"
and timidly said “Consider,2367,88424," and timidly said “Consider,"
my dear: she is only a child!”,2368,88452," my dear: she is only a child!”

"
The Queen turned angrily away from him,2369,88485,"The Queen turned angrily away from him,"
and said to the Knave “Turn them over!”,2370,88524," and said to the Knave “Turn them over!”

"
The Knave did so,2371,88566,"The Knave did so,"
very carefully,2372,88583," very carefully,"
with one foot,2373,88599," with one foot.

"
“Get up!” said the Queen,2374,88616,"“Get up!” said the Queen,"
in a shrill,2375,88641," in a shrill,"
loud voice,2376,88654," loud voice,"
and the three gardeners instantly jumped up,2377,88666," and the three gardeners instantly jumped up,"
and began bowing to the King,2378,88711," and began bowing to the King,"
the Queen,2379,88741," the Queen,"
the royal children,2380,88752," the royal children,"
and everybody else,2381,88772," and everybody else.

"
“Leave off that!” screamed the Queen,2382,88794,“Leave off that!” screamed the Queen.
“You make me giddy,2383,88831, “You make me giddy.
” And then,2384,88851,"” And then,"
turning to the rose-tree,2385,88862," turning to the rose-tree,"
she went on,2386,88888," she went on,"
“What have you been doing here?”,2387,88901," “What have you been doing here?”

"
“May it please your Majesty,2388,88936,"“May it please your Majesty,"
” said Two,2389,88964,"” said Two,"
in a very humble tone,2390,88975," in a very humble tone,"
going down on one knee as he spoke,2391,88998," going down on one knee as he spoke,"
“we were trying—”,2392,89034," “we were trying—”

"
“I see!” said the Queen,2393,89054,"“I see!” said the Queen,"
who had meanwhile been examining the roses,2394,89078, who had meanwhile been examining the roses.
“Off with their heads!” and the procession moved on,2395,89122," “Off with their heads!” and the procession moved on,"
three of the soldiers remaining behind to execute the unfortunate gardeners,2396,89175," three of the soldiers remaining behind to execute the unfortunate gardeners,"
who ran to Alice for protection,2397,89252," who ran to Alice for protection.

"
“You shan’t be beheaded!” said Alice,2398,89287,"“You shan’t be beheaded!” said Alice,"
and she put them into a large flower-pot that stood near,2399,89324, and she put them into a large flower-pot that stood near.
The three soldiers wandered about for a minute or two,2400,89382," The three soldiers wandered about for a minute or two,"
looking for them,2401,89437," looking for them,"
and then quietly marched off after the others,2402,89455," and then quietly marched off after the others.

"
“Are their heads off?” shouted the Queen,2403,89504,"“Are their heads off?” shouted the Queen.

"
“Their heads are gone,2404,89547,"“Their heads are gone,"
if it please your Majesty!” the soldiers shouted in reply,2405,89569," if it please your Majesty!” the soldiers shouted in reply.

"
“That’s right!” shouted the Queen,2406,89630,“That’s right!” shouted the Queen.
“Can you play croquet?”,2407,89664," “Can you play croquet?”

"
The soldiers were silent,2408,89690,"The soldiers were silent,"
and looked at Alice,2409,89715," and looked at Alice,"
as the question was evidently meant for her,2410,89736," as the question was evidently meant for her.

"
“Yes!” shouted Alice,2411,89783,"“Yes!” shouted Alice.

"
“Come on,2412,89806,"“Come on,"
then!” roared the Queen,2413,89815," then!” roared the Queen,"
and Alice joined the procession,2414,89840," and Alice joined the procession,"
wondering very much what would happen next,2415,89873," wondering very much what would happen next.

"
“It’s—it’s a very fine day!” said a timid voice at her side,2416,89919,“It’s—it’s a very fine day!” said a timid voice at her side.
She was walking by the White Rabbit,2417,89979," She was walking by the White Rabbit,"
who was peeping anxiously into her face,2418,90016," who was peeping anxiously into her face.

"
“Very,2419,90059,"“Very,"
” said Alice: “—where’s the Duchess?”,2420,90065,"” said Alice: “—where’s the Duchess?”

"
“Hush! Hush!” said the Rabbit in a low,2421,90104,"“Hush! Hush!” said the Rabbit in a low,"
hurried tone,2422,90143, hurried tone.
He looked anxiously over his shoulder as he spoke,2423,90157," He looked anxiously over his shoulder as he spoke,"
and then raised himself upon tiptoe,2424,90208," and then raised himself upon tiptoe,"
put his mouth close to her ear,2425,90245," put his mouth close to her ear,"
and whispered “She’s under sentence of execution,2426,90277," and whispered “She’s under sentence of execution.”

"
“What for?” said Alice,2427,90330,"“What for?” said Alice.

"
“Did you say ‘What a pity!’?” the Rabbit asked,2428,90355,"“Did you say ‘What a pity!’?” the Rabbit asked.

"
“No,2429,90404,"“No,"
I didn’t,2430,90408," I didn’t,"
” said Alice: “I don’t think it’s at all a pity,2431,90418,” said Alice: “I don’t think it’s at all a pity.
I said ‘What for?’”,2432,90466," I said ‘What for?’”

"
“She boxed the Queen’s ears—” the Rabbit began,2433,90488,“She boxed the Queen’s ears—” the Rabbit began.
Alice gave a little scream of laughter,2434,90535, Alice gave a little scream of laughter.
“Oh,2435,90575," “Oh,"
hush!” the Rabbit whispered in a frightened tone,2436,90580, hush!” the Rabbit whispered in a frightened tone.
“The Queen will hear you! You see,2437,90630," “The Queen will hear you! You see,"
she came rather late,2438,90665," she came rather late,"
and the Queen said—”,2439,90687," and the Queen said—”

"
“Get to your places!” shouted the Queen in a voice of thunder,2440,90710,"“Get to your places!” shouted the Queen in a voice of thunder,"
and people began running about in all directions,2441,90772," and people began running about in all directions,"
tumbling up against each other,2442,90822, tumbling up against each other;
however,2443,90854," however,"
they got settled down in a minute or two,2444,90863," they got settled down in a minute or two,"
and the game began,2445,90905, and the game began.
Alice thought she had never seen such a curious croquet-ground in her life,2446,90925, Alice thought she had never seen such a curious croquet-ground in her life;
it was all ridges and furrows,2447,91001, it was all ridges and furrows;
the balls were live hedgehogs,2448,91032," the balls were live hedgehogs,"
the mallets live flamingoes,2449,91063," the mallets live flamingoes,"
and the soldiers had to double themselves up and to stand on their hands and feet,2450,91092," and the soldiers had to double themselves up and to stand on their hands and feet,"
to make the arches,2451,91175," to make the arches.

"
The chief difficulty Alice found at first was in managing her flamingo: she succeeded in getting its body tucked away,2452,91197,"The chief difficulty Alice found at first was in managing her flamingo: she succeeded in getting its body tucked away,"
comfortably enough,2453,91315," comfortably enough,"
under her arm,2454,91335," under her arm,"
with its legs hanging down,2455,91350," with its legs hanging down,"
but generally,2456,91378," but generally,"
just as she had got its neck nicely straightened out,2457,91393," just as she had got its neck nicely straightened out,"
and was going to give the hedgehog a blow with its head,2458,91447," and was going to give the hedgehog a blow with its head,"
it would twist itself round and look up in her face,2459,91504," it would twist itself round and look up in her face,"
with such a puzzled expression that she could not help bursting out laughing: and when she had got its head down,2460,91557," with such a puzzled expression that she could not help bursting out laughing: and when she had got its head down,"
and was going to begin again,2461,91671," and was going to begin again,"
it was very provoking to find that the hedgehog had unrolled itself,2462,91701," it was very provoking to find that the hedgehog had unrolled itself,"
and was in the act of crawling away: besides all this,2463,91770," and was in the act of crawling away: besides all this,"
there was generally a ridge or furrow in the way wherever she wanted to send the hedgehog to,2464,91825," there was generally a ridge or furrow in the way wherever she wanted to send the hedgehog to,"
and,2465,91919," and,"
as the doubled-up soldiers were always getting up and walking off to other parts of the ground,2466,91924," as the doubled-up soldiers were always getting up and walking off to other parts of the ground,"
Alice soon came to the conclusion that it was a very difficult game indeed,2467,92020," Alice soon came to the conclusion that it was a very difficult game indeed.

"
The players all played at once without waiting for turns,2468,92098,"The players all played at once without waiting for turns,"
quarrelling all the while,2469,92155," quarrelling all the while,"
and fighting for the hedgehogs,2470,92182, and fighting for the hedgehogs;
and in a very short time the Queen was in a furious passion,2471,92214," and in a very short time the Queen was in a furious passion,"
and went stamping about,2472,92275," and went stamping about,"
and shouting “Off with his head!” or “Off with her head!” about once in a minute,2473,92300," and shouting “Off with his head!” or “Off with her head!” about once in a minute.

"
Alice began to feel very uneasy: to be sure,2474,92384,"Alice began to feel very uneasy: to be sure,"
she had not as yet had any dispute with the Queen,2475,92428," she had not as yet had any dispute with the Queen,"
but she knew that it might happen any minute,2476,92479," but she knew that it might happen any minute,"
“and then,2477,92525," “and then,"
” thought she,2478,92536,"” thought she,"
“what would become of me? They’re dreadfully fond of beheading people here,2479,92550, “what would become of me? They’re dreadfully fond of beheading people here;
the great wonder is,2480,92626," the great wonder is,"
that there’s any one left alive!”,2481,92647," that there’s any one left alive!”

"
She was looking about for some way of escape,2482,92683,"She was looking about for some way of escape,"
and wondering whether she could get away without being seen,2483,92728," and wondering whether she could get away without being seen,"
when she noticed a curious appearance in the air: it puzzled her very much at first,2484,92789," when she noticed a curious appearance in the air: it puzzled her very much at first,"
but,2485,92874," but,"
after watching it a minute or two,2486,92879," after watching it a minute or two,"
she made it out to be a grin,2487,92914," she made it out to be a grin,"
and she said to herself “It’s the Cheshire Cat: now I shall have somebody to talk to,2488,92944," and she said to herself “It’s the Cheshire Cat: now I shall have somebody to talk to.”

"
“How are you getting on?” said the Cat,2489,93033,"“How are you getting on?” said the Cat,"
as soon as there was mouth enough for it to speak with,2490,93072," as soon as there was mouth enough for it to speak with.

"
Alice waited till the eyes appeared,2491,93130,"Alice waited till the eyes appeared,"
and then nodded,2492,93166, and then nodded.
“It’s no use speaking to it,2493,93183," “It’s no use speaking to it,"
” she thought,2494,93212,"” she thought,"
“till its ears have come,2495,93226," “till its ears have come,"
or at least one of them,2496,93252, or at least one of them.
” In another minute the whole head appeared,2497,93277,"” In another minute the whole head appeared,"
and then Alice put down her flamingo,2498,93321," and then Alice put down her flamingo,"
and began an account of the game,2499,93359," and began an account of the game,"
feeling very glad she had someone to listen to her,2500,93393, feeling very glad she had someone to listen to her.
The Cat seemed to think that there was enough of it now in sight,2501,93445," The Cat seemed to think that there was enough of it now in sight,"
and no more of it appeared,2502,93511," and no more of it appeared.

"
“I don’t think they play at all fairly,2503,93541,"“I don’t think they play at all fairly,"
” Alice began,2504,93580,"” Alice began,"
in rather a complaining tone,2505,93594," in rather a complaining tone,"
“and they all quarrel so dreadfully one can’t hear oneself speak—and they don’t seem to have any rules in particular,2506,93624, “and they all quarrel so dreadfully one can’t hear oneself speak—and they don’t seem to have any rules in particular;
at least,2507,93742," at least,"
if there are,2508,93752," if there are,"
nobody attends to them—and you’ve no idea how confusing it is all the things being alive,2509,93766, nobody attends to them—and you’ve no idea how confusing it is all the things being alive;
for instance,2510,93856," for instance,"
there’s the arch I’ve got to go through next walking about at the other end of the ground—and I should have croqueted the Queen’s hedgehog just now,2511,93870," there’s the arch I’ve got to go through next walking about at the other end of the ground—and I should have croqueted the Queen’s hedgehog just now,"
only it ran away when it saw mine coming!”,2512,94019," only it ran away when it saw mine coming!”

"
“How do you like the Queen?” said the Cat in a low voice,2513,94064,"“How do you like the Queen?” said the Cat in a low voice.

"
“Not at all,2514,94123,"“Not at all,"
” said Alice: “she’s so extremely—” Just then she noticed that the Queen was close behind her,2515,94135,"” said Alice: “she’s so extremely—” Just then she noticed that the Queen was close behind her,"
listening: so she went on,2516,94229," listening: so she went on,"
“—likely to win,2517,94256," “—likely to win,"
that it’s hardly worth while finishing the game,2518,94273," that it’s hardly worth while finishing the game.”

"
The Queen smiled and passed on,2519,94325,"The Queen smiled and passed on.

"
“Who are you talking to?” said the King,2520,94358,"“Who are you talking to?” said the King,"
going up to Alice,2521,94398," going up to Alice,"
and looking at the Cat’s head with great curiosity,2522,94417," and looking at the Cat’s head with great curiosity.

"
“It’s a friend of mine—a Cheshire Cat,2523,94471,"“It’s a friend of mine—a Cheshire Cat,"
” said Alice: “allow me to introduce it,2524,94509,"” said Alice: “allow me to introduce it.”

"
“I don’t like the look of it at all,2525,94552,"“I don’t like the look of it at all,"
” said the King: “however,2526,94588,"” said the King: “however,"
it may kiss my hand if it likes,2527,94614," it may kiss my hand if it likes.”

"
“I’d rather not,2528,94650,"“I’d rather not,"
” the Cat remarked,2529,94666,"” the Cat remarked.

"
“Don’t be impertinent,2530,94687,"“Don’t be impertinent,"
” said the King,2531,94709,"” said the King,"
“and don’t look at me like that!” He got behind Alice as he spoke,2532,94725," “and don’t look at me like that!” He got behind Alice as he spoke.

"
“A cat may look at a king,2533,94794,"“A cat may look at a king,"
” said Alice,2534,94820,” said Alice.
“I’ve read that in some book,2535,94833," “I’ve read that in some book,"
but I don’t remember where,2536,94863," but I don’t remember where.”

"
“Well,2537,94894,"“Well,"
it must be removed,2538,94900," it must be removed,"
” said the King very decidedly,2539,94920,"” said the King very decidedly,"
and he called the Queen,2540,94951," and he called the Queen,"
who was passing at the moment,2541,94976," who was passing at the moment,"
“My dear! I wish you would have this cat removed!”,2542,95007," “My dear! I wish you would have this cat removed!”

"
The Queen had only one way of settling all difficulties,2543,95060,"The Queen had only one way of settling all difficulties,"
great or small,2544,95116, great or small.
“Off with his head!” she said,2545,95132," “Off with his head!” she said,"
without even looking round,2546,95163," without even looking round.

"
“I’ll fetch the executioner myself,2547,95193,"“I’ll fetch the executioner myself,"
” said the King eagerly,2548,95228,"” said the King eagerly,"
and he hurried off,2549,95252," and he hurried off.

"
Alice thought she might as well go back,2550,95274,"Alice thought she might as well go back,"
and see how the game was going on,2551,95314," and see how the game was going on,"
as she heard the Queen’s voice in the distance,2552,95349," as she heard the Queen’s voice in the distance,"
screaming with passion,2553,95397, screaming with passion.
She had already heard her sentence three of the players to be executed for having missed their turns,2554,95421," She had already heard her sentence three of the players to be executed for having missed their turns,"
and she did not like the look of things at all,2555,95523," and she did not like the look of things at all,"
as the game was in such confusion that she never knew whether it was her turn or not,2556,95571, as the game was in such confusion that she never knew whether it was her turn or not.
So she went in search of her hedgehog,2557,95657," So she went in search of her hedgehog.

"
The hedgehog was engaged in a fight with another hedgehog,2558,95698,"The hedgehog was engaged in a fight with another hedgehog,"
which seemed to Alice an excellent opportunity for croqueting one of them with the other: the only difficulty was,2559,95756," which seemed to Alice an excellent opportunity for croqueting one of them with the other: the only difficulty was,"
that her flamingo was gone across to the other side of the garden,2560,95871," that her flamingo was gone across to the other side of the garden,"
where Alice could see it trying in a helpless sort of way to fly up into a tree,2561,95938," where Alice could see it trying in a helpless sort of way to fly up into a tree.

"
By the time she had caught the flamingo and brought it back,2562,96021,"By the time she had caught the flamingo and brought it back,"
the fight was over,2563,96081," the fight was over,"
and both the hedgehogs were out of sight: “but it doesn’t matter much,2564,96101," and both the hedgehogs were out of sight: “but it doesn’t matter much,"
” thought Alice,2565,96172,"” thought Alice,"
“as all the arches are gone from this side of the ground,2566,96188, “as all the arches are gone from this side of the ground.
” So she tucked it away under her arm,2567,96246,"” So she tucked it away under her arm,"
that it might not escape again,2568,96284," that it might not escape again,"
and went back for a little more conversation with her friend,2569,96316," and went back for a little more conversation with her friend.

"
When she got back to the Cheshire Cat,2570,96380,"When she got back to the Cheshire Cat,"
she was surprised to find quite a large crowd collected round it: there was a dispute going on between the executioner,2571,96418," she was surprised to find quite a large crowd collected round it: there was a dispute going on between the executioner,"
the King,2572,96538," the King,"
and the Queen,2573,96548," and the Queen,"
who were all talking at once,2574,96563," who were all talking at once,"
while all the rest were quite silent,2575,96593," while all the rest were quite silent,"
and looked very uncomfortable,2576,96631," and looked very uncomfortable.

"
The moment Alice appeared,2577,96664,"The moment Alice appeared,"
she was appealed to by all three to settle the question,2578,96690," she was appealed to by all three to settle the question,"
and they repeated their arguments to her,2579,96747," and they repeated their arguments to her,"
though,2580,96789," though,"
as they all spoke at once,2581,96797," as they all spoke at once,"
she found it very hard indeed to make out exactly what they said,2582,96824," she found it very hard indeed to make out exactly what they said.

"
The executioner’s argument was,2583,96892,"The executioner’s argument was,"
